time	oxygen	pressure	temperature	salinity
30-07-2019 05:37:56	80.23	0.01	20.72	0.01
30-07-2019 05:37:58	80.24	-0.01	20.73	0.01
30-07-2019 05:37:58	80.24	0.02	20.73	0.01
30-07-2019 05:37:59	80.24	0.00	20.72	0.01
30-07-2019 05:37:59	80.24	0.00	20.72	0.01
30-07-2019 05:38:00	80.24	-0.01	20.72	0.01
30-07-2019 05:38:00	80.24	0.04	20.72	0.01
30-07-2019 05:38:00	80.23	0.00	20.71	0.01
30-07-2019 05:38:01	80.24	0.00	20.71	0.01
30-07-2019 05:38:01	80.24	-0.01	20.72	0.01
30-07-2019 05:38:02	80.24	0.00	20.71	0.01
30-07-2019 05:38:02	80.24	-0.01	20.72	0.01
30-07-2019 05:38:02	80.24	0.00	20.72	0.01
30-07-2019 05:38:03	80.24	-0.01	20.71	0.01
30-07-2019 05:38:04	80.23	0.04	20.71	0.01
30-07-2019 05:38:04	80.24	0.00	20.71	0.01
30-07-2019 05:38:06	80.25	0.01	20.71	0.01
30-07-2019 05:38:06	80.25	-0.02	20.71	0.01
30-07-2019 05:38:07	80.25	0.00	20.71	0.01
30-07-2019 05:38:07	80.25	-0.01	20.71	0.01
30-07-2019 05:38:07	80.25	0.01	20.71	0.01
30-07-2019 05:38:08	80.24	-0.01	20.71	0.01
30-07-2019 05:38:08	80.26	0.00	20.71	0.01
30-07-2019 05:38:09	80.26	-0.01	20.71	0.01
30-07-2019 05:38:09	80.26	0.01	20.71	0.01
30-07-2019 05:38:09	80.26	0.00	20.71	0.01
30-07-2019 05:38:10	80.26	0.01	20.71	0.01
30-07-2019 05:38:10	80.26	-0.01	20.71	0.01
30-07-2019 05:38:11	80.25	0.00	20.71	0.01
30-07-2019 05:38:11	80.25	-0.01	20.71	0.01
30-07-2019 05:38:11	80.24	0.01	20.70	0.01
30-07-2019 05:38:12	80.24	-0.01	20.70	0.01
30-07-2019 05:38:12	80.24	0.02	20.70	0.01
30-07-2019 05:38:13	80.26	-0.01	20.69	0.01
30-07-2019 05:38:14	80.27	0.01	20.68	0.01
30-07-2019 05:38:14	80.27	-0.01	20.68	0.01
30-07-2019 05:38:15	80.27	0.00	20.68	0.01
30-07-2019 05:38:15	80.27	0.00	20.68	0.01
30-07-2019 05:38:16	80.27	0.00	20.67	0.01
30-07-2019 05:38:16	80.27	-0.01	20.67	0.01
30-07-2019 05:38:17	80.27	0.00	20.66	0.01
30-07-2019 05:38:17	80.27	-0.01	20.66	0.01
30-07-2019 05:38:17	80.28	0.00	20.65	0.01
30-07-2019 05:38:18	80.28	-0.01	20.65	0.01
30-07-2019 05:38:18	80.28	0.02	20.64	0.01
30-07-2019 05:38:19	80.28	-0.01	20.64	0.01
30-07-2019 05:38:19	80.28	0.00	20.64	0.01
30-07-2019 05:38:20	80.27	0.00	20.64	0.01
30-07-2019 05:38:20	80.27	0.01	20.64	0.01
30-07-2019 05:38:21	80.26	-0.01	20.64	0.01
30-07-2019 05:38:21	80.25	0.03	20.64	0.01
30-07-2019 05:38:21	80.25	-0.01	20.63	0.01
30-07-2019 05:38:22	80.24	0.02	20.63	0.01
30-07-2019 05:38:22	80.24	-0.01	20.63	0.01
30-07-2019 05:38:23	80.23	0.00	20.62	0.01
30-07-2019 05:38:23	80.23	0.00	20.63	0.01
30-07-2019 05:38:23	80.23	0.01	20.62	0.01
30-07-2019 05:38:24	80.23	-0.01	20.63	0.01
30-07-2019 05:38:24	80.23	0.00	20.63	0.01
30-07-2019 05:38:25	80.23	-0.01	20.63	0.01
30-07-2019 05:38:25	80.23	0.01	20.62	0.01
30-07-2019 05:38:26	80.24	0.00	20.62	0.01
30-07-2019 05:38:27	80.24	0.02	20.62	0.01
30-07-2019 05:38:27	80.25	0.00	20.62	0.01
30-07-2019 05:38:27	80.25	0.01	20.63	0.01
30-07-2019 05:38:28	80.25	0.00	20.63	0.01
30-07-2019 05:38:28	80.25	0.02	20.64	0.01
30-07-2019 05:38:29	80.25	-0.01	20.63	0.01
30-07-2019 05:38:29	80.24	0.01	20.63	0.01
30-07-2019 05:38:30	80.24	-0.01	20.63	0.01
30-07-2019 05:38:30	80.24	0.00	20.63	0.01
30-07-2019 05:38:30	80.24	-0.02	20.62	0.01
30-07-2019 05:38:31	80.24	0.01	20.63	0.01
30-07-2019 05:38:31	80.24	-0.01	20.63	0.01
30-07-2019 05:38:31	80.24	0.00	20.63	0.01
30-07-2019 05:38:32	80.24	-0.01	20.63	0.01
30-07-2019 05:38:32	80.24	0.00	20.63	0.01
30-07-2019 05:38:33	80.23	-0.01	20.64	0.01
30-07-2019 05:38:34	80.23	0.01	20.65	0.01
30-07-2019 05:38:34	80.23	-0.01	20.64	0.01
30-07-2019 05:38:35	80.23	0.00	20.65	0.01
30-07-2019 05:38:35	80.23	0.00	20.65	0.01
30-07-2019 05:38:35	80.23	0.01	20.64	0.01
30-07-2019 05:38:36	80.23	-0.01	20.64	0.01
30-07-2019 05:38:36	80.22	0.00	20.65	0.01
30-07-2019 05:38:37	80.22	-0.01	20.64	0.01
30-07-2019 05:38:37	80.21	0.01	20.65	0.01
30-07-2019 05:38:38	80.20	-0.01	20.65	0.01
30-07-2019 05:38:38	80.20	0.01	20.65	0.01
30-07-2019 05:38:38	80.20	-0.01	20.65	0.01
30-07-2019 05:38:39	80.20	0.03	20.64	0.01
30-07-2019 05:38:40	80.21	-0.02	20.64	0.01
30-07-2019 05:38:41	80.21	0.02	20.64	0.01
30-07-2019 05:38:41	80.21	-0.02	20.64	0.01
30-07-2019 05:38:42	80.21	0.00	20.64	0.01
30-07-2019 05:38:42	80.21	-0.01	20.64	0.01
30-07-2019 05:38:42	80.21	0.02	20.64	0.01
30-07-2019 05:38:43	80.21	-0.01	20.65	0.01
30-07-2019 05:38:44	80.21	0.02	20.64	0.01
30-07-2019 05:38:44	80.20	-0.02	20.64	0.01
30-07-2019 05:38:45	80.20	0.00	20.64	0.01
30-07-2019 05:38:45	80.20	-0.01	20.65	0.01
30-07-2019 05:38:45	80.20	0.03	20.65	0.01
30-07-2019 05:38:46	80.21	0.00	20.65	0.01
30-07-2019 05:38:47	80.21	0.02	20.66	0.01
30-07-2019 05:38:47	80.22	-0.01	20.66	0.01
30-07-2019 05:38:47	80.22	0.01	20.66	0.01
30-07-2019 05:38:48	80.22	-0.01	20.67	0.01
30-07-2019 05:38:48	80.21	0.00	20.66	0.01
30-07-2019 05:38:49	80.21	-0.01	20.67	0.01
30-07-2019 05:38:49	80.21	0.02	20.67	0.01
30-07-2019 05:38:49	80.21	-0.02	20.67	0.01
30-07-2019 05:38:50	80.20	0.01	20.67	0.01
30-07-2019 05:38:50	80.19	0.00	20.68	0.01
30-07-2019 05:38:50	80.19	0.02	20.68	0.01
30-07-2019 05:38:51	80.18	-0.01	20.68	0.01
30-07-2019 05:38:52	80.17	0.01	20.69	0.01
30-07-2019 05:38:52	80.17	-0.02	20.69	0.01
30-07-2019 05:38:53	80.17	0.01	20.69	0.01
30-07-2019 05:38:53	80.17	0.00	20.69	0.01
30-07-2019 05:38:53	80.18	0.02	20.69	0.01
30-07-2019 05:38:54	80.18	-0.01	20.69	0.01
30-07-2019 05:38:54	80.18	0.00	20.68	0.01
30-07-2019 05:38:55	80.18	-0.01	20.68	0.01
30-07-2019 05:38:55	80.18	0.01	20.68	0.01
30-07-2019 05:38:55	80.19	0.00	20.68	0.01
30-07-2019 05:38:56	80.20	0.00	20.68	0.01
30-07-2019 05:38:57	80.21	0.00	20.68	0.01
30-07-2019 05:38:57	80.21	0.01	20.68	0.01
30-07-2019 05:38:58	80.20	-0.01	20.68	0.01
30-07-2019 05:38:59	80.18	0.00	20.68	0.01
30-07-2019 05:38:59	80.18	-0.01	20.68	0.01
30-07-2019 05:39:00	80.19	0.01	20.68	0.01
30-07-2019 05:39:00	80.20	-0.01	20.68	0.01
30-07-2019 05:39:01	80.20	0.01	20.67	0.01
30-07-2019 05:39:01	80.20	-0.03	20.68	0.01
30-07-2019 05:39:01	80.20	0.00	20.69	0.01
30-07-2019 05:39:02	80.19	-0.01	20.69	0.01
30-07-2019 05:39:02	80.18	0.01	20.70	0.01
30-07-2019 05:39:03	80.16	-0.01	20.71	0.01
30-07-2019 05:39:04	80.16	0.02	20.71	0.01
30-07-2019 05:39:04	80.15	-0.01	20.71	0.01
30-07-2019 05:39:05	80.15	0.01	20.71	0.01
30-07-2019 05:39:05	80.16	-0.01	20.72	0.01
30-07-2019 05:39:06	80.16	0.02	20.72	0.01
30-07-2019 05:39:07	80.16	-0.01	20.73	0.01
30-07-2019 05:39:07	80.16	0.02	20.73	0.01
30-07-2019 05:39:08	80.15	-0.01	20.74	0.01
30-07-2019 05:39:08	80.15	0.01	20.75	0.01
30-07-2019 05:39:08	80.15	-0.02	20.75	0.01
30-07-2019 05:39:09	80.15	0.00	20.75	0.01
30-07-2019 05:39:09	80.15	0.00	20.75	0.01
30-07-2019 05:39:10	80.14	0.01	20.75	0.01
30-07-2019 05:39:10	80.14	0.00	20.75	0.01
30-07-2019 05:39:11	80.14	0.01	20.75	0.01
30-07-2019 05:39:12	80.14	-0.01	20.75	0.01
30-07-2019 05:39:12	80.14	0.00	20.75	0.01
30-07-2019 05:39:13	80.13	0.00	20.76	0.01
30-07-2019 05:39:13	80.14	0.00	20.76	0.01
30-07-2019 05:39:14	80.15	0.00	20.76	0.01
30-07-2019 05:39:14	80.15	0.02	20.76	0.01
30-07-2019 05:39:15	80.16	-0.01	20.75	0.01
30-07-2019 05:39:16	80.17	0.00	20.75	0.01
