time	oxygen	pressure	temperature	salinity
30-07-2019 05:21:07	80.506,00	17,00	20.943,00	11,00
30-07-2019 05:21:08	80.509,00	-13,00	20.943,00	11,00
30-07-2019 05:21:08	80.513,00	1,00	20.944,00	11,00
30-07-2019 05:21:10	80.516,00	-3,00	20.939,00	11,00
30-07-2019 05:21:10	80.513,00	14,00	20.938,00	11,00
30-07-2019 05:21:11	80.506,00	-0.01	20.932,00	11,00
30-07-2019 05:21:12	80.506,00	38,00	20.931,00	11,00
30-07-2019 05:21:12	80.506,00	-3,00	20.937,00	11,00
30-07-2019 05:21:13	80.506,00	6,00	20.939,00	11,00
30-07-2019 05:21:14	80.506,00	-5,00	20.936,00	11,00
30-07-2019 05:21:14	80.502,00	6,00	20.936,00	11,00
30-07-2019 05:21:14	80.506,00	-3,00	20.932,00	11,00
30-07-2019 05:21:15	80.502,00	21,00	20.934,00	11,00
30-07-2019 05:21:16	80.495,00	-19,00	20.935,00	11,00
30-07-2019 05:21:16	80.495,00	0.03	20.936,00	11,00
30-07-2019 05:21:17	80.495,00	-15,00	20.932,00	11,00
30-07-2019 05:21:17	80.499,00	5,00	20.93	11,00
30-07-2019 05:21:20	80.52	-19,00	20.913,00	11,00
30-07-2019 05:21:20	80.523,00	37,00	20.918,00	11,00
30-07-2019 05:21:21	80.537,00	-5,00	20.914,00	11,00
30-07-2019 05:21:22	80.537,00	6,00	20.911,00	11,00
30-07-2019 05:21:23	80.537,00	-6,00	20.901,00	11,00
30-07-2019 05:21:23	80.541,00	7,00	20.9	11,00
30-07-2019 05:21:24	80.534,00	-26,00	20.899,00	11,00
30-07-2019 05:21:24	80.534,00	32,00	20.896,00	11,00
30-07-2019 05:21:25	80.534,00	-2,00	20.9	11,00
30-07-2019 05:21:25	80.53	29,00	20.899,00	11,00
30-07-2019 05:21:25	80.53	0,00	20.896,00	11,00
30-07-2019 05:21:26	80.527,00	11,00	20.889,00	0.01
30-07-2019 05:21:28	80.53	-7,00	20.88	11,00
30-07-2019 05:21:29	80.53	14,00	20.879,00	11,00
30-07-2019 05:21:29	80.53	-15,00	20.881,00	11,00
30-07-2019 05:21:29	80.527,00	36,00	20.878,00	11,00
30-07-2019 05:21:31	80.502,00	-18,00	20.884,00	11,00
30-07-2019 05:21:31	80.502,00	12,00	20.88	11,00
30-07-2019 05:21:32	80.502,00	-18,00	20.88	11,00
30-07-2019 05:21:32	80.506,00	22,00	20.876,00	11,00
30-07-2019 05:21:34	80.506,00	-13,00	20.871,00	11,00
30-07-2019 05:21:34	80.506,00	8,00	20.866,00	11,00
30-07-2019 05:21:35	80.509,00	-1,00	20.862,00	11,00
30-07-2019 05:21:35	80.513,00	24,00	20.862,00	11,00
30-07-2019 05:21:36	80.516,00	-1,00	20.865,00	11,00
30-07-2019 05:21:36	80.52	2,00	20.867,00	11,00
30-07-2019 05:21:38	80.509,00	-4,00	20.858,00	11,00
30-07-2019 05:21:39	80.506,00	24,00	20.859,00	11,00
30-07-2019 05:21:39	80.502,00	-7,00	20.852,00	11,00
30-07-2019 05:21:40	80.506,00	6,00	20.855,00	11,00
30-07-2019 05:21:40	80.516,00	-12,00	20.848,00	11,00
30-07-2019 05:21:41	80.52	1,00	20.852,00	11,00
30-07-2019 05:21:43	80.537,00	-12,00	20.841,00	11,00
30-07-2019 05:21:43	80.537,00	6,00	20.845,00	0.01
30-07-2019 05:21:45	80.527,00	-18,00	20.85	11,00
30-07-2019 05:21:45	80.523,00	16,00	20.851,00	0.01
30-07-2019 05:21:45	80.523,00	-5,00	20.848,00	11,00
30-07-2019 05:21:46	80.523,00	22,00	20.847,00	11,00
30-07-2019 05:21:47	80.52	-12,00	20.84	11,00
30-07-2019 05:21:47	80.52	0.03	20.836,00	11,00
30-07-2019 05:21:47	80.52	-2,00	20.832,00	11,00
30-07-2019 05:21:48	80.516,00	16,00	20.832,00	11,00
30-07-2019 05:21:50	80.523,00	-4,00	20.84	11,00
30-07-2019 05:21:50	80.527,00	25,00	20.838,00	0.01
30-07-2019 05:21:51	80.527,00	-2,00	20.846,00	11,00
30-07-2019 05:21:51	80.53	17,00	20.846,00	11,00
30-07-2019 05:21:52	80.527,00	-7,00	20.841,00	11,00
30-07-2019 05:21:52	80.527,00	16,00	20.84	11,00
30-07-2019 05:21:53	80.53	-4,00	20.838,00	0.01
30-07-2019 05:21:53	80.534,00	3,00	20.838,00	11,00
30-07-2019 05:21:54	80.541,00	-17,00	20.838,00	11,00
30-07-2019 05:21:54	80.541,00	3,00	20.84	11,00
30-07-2019 05:21:54	80.541,00	-2,00	20.844,00	11,00
30-07-2019 05:21:55	80.534,00	24,00	20.845,00	0.01
30-07-2019 05:21:55	80.53	-0.01	20.85	11,00
30-07-2019 05:21:56	80.527,00	12,00	20.844,00	11,00
30-07-2019 05:21:56	80.523,00	-3,00	20.844,00	0.01
30-07-2019 05:21:56	80.523,00	0.03	20.841,00	11,00
30-07-2019 05:21:57	80.523,00	-8,00	20.834,00	11,00
30-07-2019 05:21:57	80.523,00	8,00	20.838,00	11,00
30-07-2019 05:22:00	80.523,00	0,00	20.827,00	11,00
30-07-2019 05:22:00	80.523,00	13,00	20.822,00	11,00
30-07-2019 05:22:00	80.523,00	-7,00	20.818,00	11,00
30-07-2019 05:22:01	80.523,00	8,00	20.811,00	11,00
30-07-2019 05:22:01	80.523,00	-12,00	20.812,00	0.01
30-07-2019 05:22:01	80.523,00	13,00	20.808,00	11,00
30-07-2019 05:22:03	80.534,00	-2,00	20.789,00	11,00
30-07-2019 05:22:04	80.534,00	0.02	20.782,00	11,00
30-07-2019 05:22:06	80.545,00	-3,00	20.783,00	11,00
30-07-2019 05:22:07	80.545,00	0.01	20.788,00	11,00
30-07-2019 05:22:07	80.541,00	-7,00	20.788,00	11,00
30-07-2019 05:22:08	80.541,00	3,00	20.784,00	0.01
30-07-2019 05:22:08	80.534,00	-5,00	20.789,00	11,00
30-07-2019 05:22:08	80.53	16,00	20.787,00	11,00
30-07-2019 05:22:09	80.527,00	-0.02	20.787,00	11,00
30-07-2019 05:22:09	80.523,00	24,00	20.79	11,00
30-07-2019 05:22:09	80.52	-4,00	20.79	11,00
30-07-2019 05:22:10	80.509,00	2,00	20.789,00	11,00
30-07-2019 05:22:10	80.506,00	-1,00	20.791,00	11,00
30-07-2019 05:22:11	80.506,00	5,00	20.799,00	0.01
30-07-2019 05:22:11	80.502,00	-7,00	20.794,00	11,00
30-07-2019 05:22:11	80.506,00	11,00	20.792,00	11,00
30-07-2019 05:22:12	80.502,00	-5,00	20.795,00	11,00
30-07-2019 05:22:13	80.502,00	27,00	20.793,00	11,00
30-07-2019 05:22:14	80.499,00	-0.01	20.801,00	11,00
30-07-2019 05:22:14	80.499,00	17,00	20.793,00	11,00
30-07-2019 05:22:15	80.499,00	-4,00	20.794,00	11,00
30-07-2019 05:22:15	80.502,00	0.03	20.792,00	11,00
30-07-2019 05:22:15	80.506,00	-3,00	20.792,00	11,00
30-07-2019 05:22:16	80.516,00	25,00	20.785,00	11,00
30-07-2019 05:22:16	80.53	-8,00	20.778,00	11,00
30-07-2019 05:22:17	80.53	6,00	20.775,00	11,00
30-07-2019 05:22:17	80.537,00	-19,00	20.771,00	11,00
30-07-2019 05:22:17	80.545,00	4,00	20.774,00	11,00
30-07-2019 05:22:18	80.541,00	-9,00	20.777,00	11,00
30-07-2019 05:22:18	80.541,00	5,00	20.771,00	11,00
30-07-2019 05:22:19	80.537,00	-3,00	20.772,00	11,00
30-07-2019 05:22:19	80.537,00	16,00	20.773,00	11,00
30-07-2019 05:22:19	80.541,00	-6,00	20.775,00	11,00
30-07-2019 05:22:20	80.537,00	4,00	20.781,00	0.01
30-07-2019 05:22:21	80.527,00	-4,00	20.786,00	11,00
30-07-2019 05:22:21	80.523,00	0.03	20.786,00	11,00
30-07-2019 05:22:23	80.52	-8,00	20.775,00	11,00
30-07-2019 05:22:23	80.523,00	27,00	20.77	11,00
30-07-2019 05:22:24	80.523,00	-14,00	20.767,00	11,00
30-07-2019 05:22:24	80.527,00	1,00	20.763,00	11,00
30-07-2019 05:22:25	80.53	-7,00	20.766,00	11,00
30-07-2019 05:22:25	80.53	14,00	20.763,00	11,00
30-07-2019 05:22:29	80.523,00	-4,00	20.763,00	11,00
30-07-2019 05:22:29	80.52	6,00	20.758,00	0.01
30-07-2019 05:22:30	80.516,00	-6,00	20.76	11,00
30-07-2019 05:22:30	80.513,00	0.02	20.76	0.01
30-07-2019 05:22:30	80.509,00	-1,00	20.757,00	0.01
30-07-2019 05:22:31	80.509,00	41,00	20.756,00	11,00
30-07-2019 05:22:31	80.506,00	-1,00	20.759,00	11,00
30-07-2019 05:22:32	80.502,00	32,00	20.758,00	11,00
30-07-2019 05:22:32	80.506,00	-14,00	20.76	11,00
30-07-2019 05:22:32	80.506,00	12,00	20.761,00	11,00
30-07-2019 05:22:35	80.502,00	-3,00	20.775,00	11,00
30-07-2019 05:22:35	80.506,00	8,00	20.777,00	11,00
30-07-2019 05:22:35	80.509,00	-13,00	20.782,00	11,00
30-07-2019 05:22:36	80.516,00	21,00	20.782,00	11,00
30-07-2019 05:22:37	80.509,00	-3,00	20.785,00	11,00
30-07-2019 05:22:38	80.513,00	33,00	20.785,00	11,00
30-07-2019 05:22:38	80.516,00	-7,00	20.785,00	11,00
30-07-2019 05:22:38	80.52	11,00	20.79	11,00
30-07-2019 05:22:40	80.523,00	-1,00	20.784,00	11,00
30-07-2019 05:22:40	80.527,00	45,00	20.784,00	11,00
30-07-2019 05:22:41	80.53	-2,00	20.784,00	11,00
30-07-2019 05:22:41	80.527,00	1,00	20.78	11,00
30-07-2019 05:22:43	80.523,00	-0.01	20.794,00	11,00
30-07-2019 05:22:44	80.52	16,00	20.793,00	11,00
30-07-2019 05:22:45	80.516,00	-3,00	20.791,00	11,00
30-07-2019 05:22:45	80.516,00	14,00	20.788,00	11,00
30-07-2019 05:22:46	80.52	-3,00	20.793,00	11,00
30-07-2019 05:22:46	80.52	8,00	20.792,00	11,00
30-07-2019 05:22:47	80.509,00	-5,00	20.787,00	11,00
30-07-2019 05:22:47	80.506,00	4,00	20.782,00	11,00
30-07-2019 05:22:48	80.499,00	-2,00	20.785,00	11,00
30-07-2019 05:22:48	80.499,00	0.03	20.783,00	11,00
30-07-2019 05:22:49	80.506,00	-1,00	20.778,00	11,00
30-07-2019 05:22:50	80.513,00	29,00	20.778,00	11,00
30-07-2019 05:22:50	80.513,00	0,00	20.781,00	0.01
30-07-2019 05:22:51	80.502,00	1,00	20.785,00	11,00
30-07-2019 05:22:51	80.495,00	-8,00	20.786,00	11,00
30-07-2019 05:22:52	80.495,00	5,00	20.785,00	11,00
30-07-2019 05:22:52	80.488,00	-7,00	20.776,00	11,00
30-07-2019 05:22:53	80.481,00	1,00	20.778,00	11,00
30-07-2019 05:22:54	80.481,00	0,00	20.777,00	0.01
30-07-2019 05:22:54	80.481,00	1,00	20.779,00	11,00
30-07-2019 05:22:55	80.477,00	-12,00	20.788,00	11,00
30-07-2019 05:22:55	80.474,00	0.02	20.791,00	0.01
30-07-2019 05:22:55	80.474,00	-3,00	20.791,00	11,00
30-07-2019 05:22:56	80.474,00	1,00	20.794,00	11,00
30-07-2019 05:22:56	80.477,00	-1,00	20.798,00	11,00
30-07-2019 05:22:57	80.481,00	0.01	20.806,00	11,00
30-07-2019 05:22:58	80.481,00	-0.01	20.81	11,00
30-07-2019 05:22:58	80.477,00	19,00	20.813,00	11,00
30-07-2019 05:22:58	80.477,00	0,00	20.812,00	11,00
30-07-2019 05:22:59	80.474,00	9,00	20.818,00	11,00
30-07-2019 05:22:59	80.467,00	-0.01	20.815,00	11,00
30-07-2019 05:23:00	80.467,00	1,00	20.817,00	11,00
30-07-2019 05:23:00	80.47	-5,00	20.812,00	11,00
30-07-2019 05:23:01	80.481,00	14,00	20.818,00	11,00
30-07-2019 05:23:01	80.488,00	-14,00	20.823,00	11,00
30-07-2019 05:23:02	80.492,00	27,00	20.823,00	11,00
30-07-2019 05:23:02	80.492,00	-4,00	20.825,00	11,00
30-07-2019 05:23:03	80.495,00	7,00	20.826,00	11,00
30-07-2019 05:23:05	80.506,00	-3,00	20.828,00	11,00
30-07-2019 05:23:05	80.506,00	11,00	20.829,00	11,00
30-07-2019 05:23:06	80.506,00	-6,00	20.827,00	11,00
30-07-2019 05:23:06	80.506,00	2,00	20.829,00	0.01
30-07-2019 05:23:06	80.499,00	-22,00	20.83	11,00
30-07-2019 05:23:07	80.499,00	35,00	20.824,00	0.01
30-07-2019 05:23:07	80.502,00	-9,00	20.831,00	0.01
30-07-2019 05:23:08	80.502,00	26,00	20.829,00	11,00
30-07-2019 05:23:08	80.495,00	-11,00	20.829,00	11,00
30-07-2019 05:23:08	80.495,00	14,00	20.828,00	11,00
30-07-2019 05:23:09	80.495,00	-2,00	20.83	11,00
30-07-2019 05:23:09	80.495,00	14,00	20.825,00	11,00
30-07-2019 05:23:11	80.513,00	-12,00	20.821,00	11,00
30-07-2019 05:23:11	80.513,00	13,00	20.818,00	11,00
30-07-2019 05:23:11	80.509,00	-16,00	20.818,00	11,00
30-07-2019 05:23:12	80.506,00	18,00	20.819,00	11,00
30-07-2019 05:23:12	80.506,00	-8,00	20.816,00	0.01
30-07-2019 05:23:13	80.502,00	6,00	20.814,00	11,00
30-07-2019 05:23:13	80.499,00	-6,00	20.814,00	11,00
30-07-2019 05:23:14	80.499,00	0.01	20.813,00	11,00
30-07-2019 05:23:16	80.481,00	-14,00	20.821,00	0.01
30-07-2019 05:23:17	80.481,00	16,00	20.82	11,00
30-07-2019 05:23:19	80.502,00	-7,00	20.813,00	11,00
30-07-2019 05:23:19	80.499,00	5,00	20.813,00	11,00
30-07-2019 05:23:20	80.499,00	-3,00	20.805,00	11,00
30-07-2019 05:23:21	80.506,00	35,00	20.803,00	11,00
30-07-2019 05:23:21	80.506,00	-11,00	20.81	11,00
30-07-2019 05:23:21	80.509,00	22,00	20.808,00	11,00
30-07-2019 05:23:23	80.506,00	-12,00	20.806,00	11,00
30-07-2019 05:23:24	80.506,00	1,00	20.805,00	11,00
30-07-2019 05:23:24	80.506,00	-22,00	20.803,00	11,00
30-07-2019 05:23:24	80.506,00	38,00	20.808,00	11,00
30-07-2019 05:23:25	80.502,00	-11,00	20.806,00	11,00
30-07-2019 05:23:26	80.499,00	0.02	20.8	11,00
30-07-2019 05:23:27	80.495,00	-11,00	20.795,00	11,00
30-07-2019 05:23:27	80.488,00	4,00	20.794,00	11,00
30-07-2019 05:23:27	80.484,00	-5,00	20.793,00	11,00
30-07-2019 05:23:28	80.484,00	6,00	20.788,00	11,00
30-07-2019 05:23:29	80.492,00	-2,00	20.777,00	11,00
30-07-2019 05:23:30	80.495,00	0,00	20.772,00	11,00
30-07-2019 05:23:32	80.516,00	0,00	20.758,00	11,00
30-07-2019 05:23:32	80.523,00	15,00	20.763,00	11,00
30-07-2019 05:23:33	80.527,00	-11,00	20.765,00	11,00
30-07-2019 05:23:33	80.53	4,00	20.765,00	11,00
30-07-2019 05:23:34	80.53	0,00	20.766,00	11,00
30-07-2019 05:23:34	80.527,00	35,00	20.765,00	11,00
30-07-2019 05:23:35	80.523,00	-18,00	20.762,00	11,00
30-07-2019 05:23:35	80.523,00	21,00	20.763,00	11,00
30-07-2019 05:23:36	80.523,00	-25,00	20.766,00	11,00
30-07-2019 05:23:37	80.516,00	0.01	20.769,00	11,00
30-07-2019 05:23:38	80.506,00	-4,00	20.769,00	11,00
30-07-2019 05:23:38	80.506,00	11,00	20.766,00	11,00
30-07-2019 05:23:39	80.502,00	-5,00	20.764,00	11,00
30-07-2019 05:23:39	80.502,00	25,00	20.766,00	11,00
30-07-2019 05:23:39	80.506,00	-1,00	20.764,00	11,00
30-07-2019 05:23:40	80.502,00	31,00	20.765,00	11,00
30-07-2019 05:23:41	80.499,00	-1,00	20.775,00	11,00
30-07-2019 05:23:42	80.502,00	18,00	20.773,00	11,00
30-07-2019 05:23:42	80.513,00	-13,00	20.775,00	11,00
30-07-2019 05:23:42	80.516,00	16,00	20.774,00	11,00
30-07-2019 05:23:43	80.52	-27,00	20.773,00	11,00
30-07-2019 05:23:44	80.523,00	12,00	20.764,00	11,00
30-07-2019 05:23:45	80.527,00	-5,00	20.761,00	11,00
30-07-2019 05:23:45	80.527,00	0.01	20.76	11,00
30-07-2019 05:23:45	80.527,00	-9,00	20.754,00	11,00
30-07-2019 05:23:46	80.527,00	13,00	20.755,00	11,00
30-07-2019 05:23:46	80.523,00	-12,00	20.753,00	11,00
30-07-2019 05:23:46	80.52	57,00	20.752,00	0.01
30-07-2019 05:23:47	80.52	-12,00	20.753,00	11,00
30-07-2019 05:23:47	80.516,00	3,00	20.75	11,00
30-07-2019 05:23:48	80.52	-5,00	20.746,00	0.01
30-07-2019 05:23:48	80.523,00	25,00	20.749,00	11,00
30-07-2019 05:23:49	80.523,00	0,00	20.749,00	11,00
30-07-2019 05:23:49	80.52	13,00	20.75	11,00
30-07-2019 05:23:49	80.523,00	-3,00	20.748,00	11,00
30-07-2019 05:23:50	80.523,00	0.02	20.751,00	11,00
30-07-2019 05:23:50	80.516,00	-8,00	20.752,00	11,00
30-07-2019 05:23:52	80.516,00	17,00	20.743,00	11,00
30-07-2019 05:23:52	80.527,00	-5,00	20.746,00	11,00
30-07-2019 05:23:53	80.53	35,00	20.741,00	11,00
30-07-2019 05:23:53	80.534,00	-5,00	20.74	11,00
30-07-2019 05:23:53	80.537,00	0.02	20.74	11,00
30-07-2019 05:23:54	80.53	-4,00	20.732,00	11,00
30-07-2019 05:23:54	80.53	14,00	20.73	11,00
30-07-2019 05:23:55	80.53	-0.01	20.728,00	11,00
30-07-2019 05:23:55	80.53	7,00	20.721,00	11,00
30-07-2019 05:23:56	80.527,00	-7,00	20.715,00	11,00
30-07-2019 05:23:57	80.527,00	29,00	20.71	11,00
30-07-2019 05:23:57	80.523,00	-11,00	20.705,00	11,00
30-07-2019 05:23:57	80.523,00	1,00	20.704,00	11,00
30-07-2019 05:23:58	80.527,00	-19,00	20.699,00	11,00
30-07-2019 05:23:59	80.53	0.04	20.694,00	11,00
30-07-2019 05:23:59	80.53	0,00	20.703,00	11,00
30-07-2019 05:24:00	80.53	27,00	20.701,00	11,00
30-07-2019 05:24:00	80.53	0,00	20.703,00	11,00
30-07-2019 05:24:00	80.527,00	5,00	20.703,00	11,00
30-07-2019 05:24:02	80.53	-3,00	20.705,00	11,00
30-07-2019 05:24:03	80.53	9,00	20.706,00	11,00
30-07-2019 05:24:03	80.534,00	-17,00	20.703,00	11,00
30-07-2019 05:24:03	80.53	11,00	20.704,00	0.01
30-07-2019 05:24:04	80.534,00	-4,00	20.699,00	11,00
30-07-2019 05:24:04	80.534,00	6,00	20.697,00	11,00
30-07-2019 05:24:05	80.534,00	-1,00	20.698,00	11,00
30-07-2019 05:24:05	80.537,00	31,00	20.695,00	11,00
30-07-2019 05:24:05	80.541,00	-18,00	20.694,00	11,00
30-07-2019 05:24:06	80.541,00	1,00	20.693,00	11,00
30-07-2019 05:24:06	80.541,00	-3,00	20.697,00	11,00
30-07-2019 05:24:06	80.541,00	15,00	20.692,00	11,00
30-07-2019 05:24:07	80.537,00	-1,00	20.69	11,00
30-07-2019 05:24:07	80.537,00	22,00	20.69	11,00
30-07-2019 05:24:08	80.537,00	-11,00	20.69	11,00
30-07-2019 05:24:08	80.534,00	12,00	20.687,00	11,00
30-07-2019 05:24:08	80.534,00	-16,00	20.686,00	11,00
30-07-2019 05:24:09	80.534,00	12,00	20.681,00	11,00
30-07-2019 05:24:10	80.527,00	-2,00	20.678,00	11,00
30-07-2019 05:24:10	80.527,00	18,00	20.675,00	11,00
30-07-2019 05:24:11	80.527,00	-8,00	20.672,00	11,00
30-07-2019 05:24:11	80.527,00	17,00	20.668,00	11,00
30-07-2019 05:24:12	80.534,00	-3,00	20.662,00	11,00
30-07-2019 05:24:12	80.537,00	19,00	20.66	11,00
30-07-2019 05:24:13	80.534,00	-3,00	20.66	0.01
30-07-2019 05:24:13	80.534,00	4,00	20.655,00	11,00
30-07-2019 05:24:14	80.527,00	-6,00	20.659,00	11,00
30-07-2019 05:24:14	80.523,00	26,00	20.658,00	11,00
30-07-2019 05:24:14	80.523,00	-0.01	20.655,00	11,00
30-07-2019 05:24:15	80.516,00	1,00	20.661,00	11,00
30-07-2019 05:24:15	80.506,00	-18,00	20.661,00	11,00
30-07-2019 05:24:16	80.495,00	0.03	20.66	0.01
30-07-2019 05:24:17	80.499,00	-0.01	20.663,00	11,00
30-07-2019 05:24:17	80.502,00	0.02	20.673,00	11,00
30-07-2019 05:24:18	80.506,00	-0.01	20.681,00	11,00
30-07-2019 05:24:18	80.506,00	0.01	20.679,00	11,00
30-07-2019 05:24:19	80.506,00	-1,00	20.683,00	11,00
30-07-2019 05:24:19	80.513,00	3,00	20.683,00	11,00
30-07-2019 05:24:20	80.52	-2,00	20.69	11,00
30-07-2019 05:24:20	80.52	32,00	20.689,00	11,00
30-07-2019 05:24:20	80.523,00	-0.01	20.687,00	11,00
30-07-2019 05:24:21	80.523,00	15,00	20.685,00	11,00
30-07-2019 05:24:23	80.509,00	-15,00	20.686,00	11,00
30-07-2019 05:24:24	80.516,00	14,00	20.684,00	11,00
30-07-2019 05:24:24	80.52	-9,00	20.678,00	11,00
30-07-2019 05:24:25	80.523,00	13,00	20.673,00	0.01
30-07-2019 05:24:26	80.53	-17,00	20.672,00	11,00
30-07-2019 05:24:27	80.53	0.04	20.677,00	11,00
30-07-2019 05:24:27	80.534,00	-3,00	20.675,00	11,00
30-07-2019 05:24:28	80.541,00	1,00	20.675,00	11,00
30-07-2019 05:24:29	80.545,00	-9,00	20.672,00	0.01
30-07-2019 05:24:29	80.541,00	8,00	20.671,00	0.01
30-07-2019 05:24:30	80.534,00	-21,00	20.666,00	11,00
30-07-2019 05:24:30	80.53	7,00	20.667,00	11,00
30-07-2019 05:24:31	80.527,00	-3,00	20.666,00	11,00
30-07-2019 05:24:31	80.523,00	28,00	20.663,00	11,00
30-07-2019 05:24:31	80.523,00	-14,00	20.664,00	11,00
30-07-2019 05:24:32	80.523,00	15,00	20.66	0.01
30-07-2019 05:24:32	80.523,00	-2,00	20.661,00	11,00
30-07-2019 05:24:32	80.523,00	27,00	20.662,00	0.01
30-07-2019 05:24:33	80.523,00	-14,00	20.665,00	11,00
30-07-2019 05:24:33	80.523,00	27,00	20.661,00	0.01
30-07-2019 05:24:34	80.523,00	-18,00	20.664,00	11,00
30-07-2019 05:24:34	80.516,00	1,00	20.665,00	11,00
30-07-2019 05:24:36	80.509,00	-28,00	20.676,00	11,00
30-07-2019 05:24:36	80.506,00	1,00	20.685,00	11,00
30-07-2019 05:24:37	80.506,00	-12,00	20.699,00	11,00
30-07-2019 05:24:38	80.499,00	14,00	20.699,00	11,00
30-07-2019 05:24:38	80.495,00	-2,00	20.695,00	11,00
30-07-2019 05:24:39	80.495,00	0.01	20.696,00	11,00
30-07-2019 05:24:39	80.495,00	-13,00	20.698,00	11,00
30-07-2019 05:24:40	80.495,00	7,00	20.701,00	11,00
30-07-2019 05:24:40	80.495,00	-6,00	20.707,00	11,00
30-07-2019 05:24:41	80.495,00	16,00	20.712,00	11,00
30-07-2019 05:24:42	80.484,00	-22,00	20.714,00	11,00
30-07-2019 05:24:42	80.481,00	15,00	20.713,00	11,00
30-07-2019 05:24:43	80.477,00	-4,00	20.718,00	11,00
30-07-2019 05:24:44	80.481,00	5,00	20.723,00	11,00
30-07-2019 05:24:44	80.477,00	-18,00	20.729,00	11,00
30-07-2019 05:24:44	80.474,00	13,00	20.723,00	11,00
30-07-2019 05:24:45	80.477,00	-12,00	20.723,00	11,00
30-07-2019 05:24:45	80.481,00	12,00	20.725,00	11,00
30-07-2019 05:24:46	80.481,00	-2,00	20.727,00	0.01
30-07-2019 05:24:46	80.488,00	0.01	20.724,00	11,00
30-07-2019 05:24:48	80.499,00	-11,00	20.718,00	11,00
30-07-2019 05:24:48	80.502,00	28,00	20.712,00	11,00
30-07-2019 05:24:50	80.52	-6,00	20.705,00	11,00
30-07-2019 05:24:50	80.523,00	6,00	20.705,00	11,00
30-07-2019 05:24:51	80.534,00	-4,00	20.694,00	11,00
30-07-2019 05:24:52	80.53	51,00	20.692,00	11,00
30-07-2019 05:24:53	80.523,00	-1,00	20.681,00	11,00
30-07-2019 05:24:53	80.523,00	28,00	20.679,00	11,00
30-07-2019 05:24:54	80.52	-7,00	20.675,00	11,00
30-07-2019 05:24:54	80.516,00	18,00	20.674,00	11,00
30-07-2019 05:24:54	80.513,00	-0.01	20.67	11,00
30-07-2019 05:24:54	80.52	24,00	20.667,00	11,00
30-07-2019 05:24:55	80.523,00	-0.01	20.674,00	11,00
30-07-2019 05:24:55	80.523,00	5,00	20.668,00	11,00
30-07-2019 05:24:56	80.523,00	-0.04	20.664,00	11,00
30-07-2019 05:24:56	80.523,00	7,00	20.666,00	11,00
30-07-2019 05:24:57	80.523,00	-16,00	20.665,00	0.01
30-07-2019 05:24:57	80.523,00	4,00	20.664,00	11,00
30-07-2019 05:24:57	80.523,00	-5,00	20.664,00	11,00
30-07-2019 05:24:58	80.523,00	19,00	20.661,00	11,00
30-07-2019 05:24:58	80.523,00	-22,00	20.657,00	11,00
30-07-2019 05:24:59	80.527,00	4,00	20.662,00	11,00
30-07-2019 05:24:59	80.53	-2,00	20.663,00	11,00
30-07-2019 05:24:59	80.534,00	13,00	20.662,00	11,00
30-07-2019 05:25:00	80.537,00	-4,00	20.668,00	11,00
30-07-2019 05:25:00	80.537,00	18,00	20.663,00	11,00
30-07-2019 05:25:01	80.53	-4,00	20.666,00	11,00
30-07-2019 05:25:01	80.53	15,00	20.67	11,00
30-07-2019 05:25:02	80.523,00	-6,00	20.668,00	11,00
30-07-2019 05:25:02	80.52	2,00	20.669,00	11,00
30-07-2019 05:25:04	80.523,00	-17,00	20.658,00	11,00
30-07-2019 05:25:04	80.523,00	4,00	20.657,00	11,00
30-07-2019 05:25:04	80.523,00	-6,00	20.654,00	11,00
30-07-2019 05:25:05	80.523,00	15,00	20.652,00	11,00
30-07-2019 05:25:05	80.523,00	-6,00	20.647,00	0.01
30-07-2019 05:25:06	80.523,00	16,00	20.648,00	11,00
30-07-2019 05:25:06	80.527,00	-17,00	20.64	11,00
30-07-2019 05:25:07	80.53	25,00	20.637,00	11,00
30-07-2019 05:25:07	80.537,00	-24,00	20.639,00	11,00
30-07-2019 05:25:08	80.534,00	7,00	20.641,00	11,00
30-07-2019 05:25:08	80.527,00	-7,00	20.645,00	11,00
30-07-2019 05:25:09	80.523,00	3,00	20.644,00	11,00
30-07-2019 05:25:09	80.52	-4,00	20.639,00	11,00
30-07-2019 05:25:09	80.513,00	28,00	20.639,00	11,00
30-07-2019 05:25:10	80.509,00	-32,00	20.634,00	11,00
30-07-2019 05:25:10	80.506,00	13,00	20.631,00	11,00
30-07-2019 05:25:11	80.509,00	-1,00	20.628,00	11,00
30-07-2019 05:25:11	80.509,00	15,00	20.62	0.01
30-07-2019 05:25:12	80.509,00	-5,00	20.612,00	11,00
30-07-2019 05:25:12	80.509,00	14,00	20.612,00	11,00
30-07-2019 05:25:12	80.506,00	-3,00	20.612,00	11,00
30-07-2019 05:25:13	80.506,00	9,00	20.606,00	11,00
30-07-2019 05:25:13	80.513,00	-6,00	20.608,00	11,00
30-07-2019 05:25:14	80.52	6,00	20.61	11,00
30-07-2019 05:25:14	80.523,00	-23,00	20.611,00	11,00
30-07-2019 05:25:15	80.527,00	18,00	20.612,00	11,00
30-07-2019 05:25:15	80.53	-6,00	20.618,00	11,00
30-07-2019 05:25:15	80.527,00	4,00	20.617,00	11,00
30-07-2019 05:25:16	80.527,00	-16,00	20.618,00	11,00
